Array count,Array size,Sorter,Time
10,144,std::sort,103100
20,144,own sorting network,1496013300
20,144,openmp sorting network,801400
20,144,sequential sorting network,806100
20,144,std::sort,315600
30,144,own sorting network,2940811100
30,144,openmp sorting network,1570200
30,144,sequential sorting network,1648900
30,144,std::sort,619000
40,144,own sorting network,4915810600
40,144,openmp sorting network,2601600
40,144,sequential sorting network,2678200
40,144,std::sort,1025100
50,144,own sorting network,7324624500
50,144,openmp sorting network,3862700
50,144,sequential sorting network,3946300
50,144,std::sort,1527400
60,144,own sorting network,10254785400
60,144,openmp sorting network,5399700
60,144,sequential sorting network,5504600
60,144,std::sort,2125100
70,144,own sorting network,13700268100
70,144,openmp sorting network,7170400
70,144,sequential sorting network,7244100
70,144,std::sort,2812900
80,144,own sorting network,17420802300
80,144,openmp sorting network,9207900
80,144,sequential sorting network,9299000
80,144,std::sort,3634000
90,144,own sorting network,21304163700
90,144,openmp sorting network,11518600
90,144,sequential sorting network,11599500
90,144,std::sort,4542000
100,144,own sorting network,25599634700
100,144,openmp sorting network,14098100
100,144,sequential sorting network,14190000
100,144,std::sort,5555400
10,152,own sorting network,493734000
10,152,openmp sorting network,270900
10,152,sequential sorting network,266800
10,152,std::sort,107400
20,152,own sorting network,1384635900
20,152,openmp sorting network,817100
20,152,sequential sorting network,823000
20,152,std::sort,322300
30,152,own sorting network,2720558800
30,152,openmp sorting network,1610600
30,152,sequential sorting network,1618700
30,152,std::sort,644800
40,152,own sorting network,4476248300
40,152,openmp sorting network,2682300
40,152,sequential sorting network,2677700
40,152,std::sort,1062600
50,152,own sorting network,6580436600
50,152,openmp sorting network,4027100
50,152,sequential sorting network,4035600
50,152,std::sort,1620400
60,152,own sorting network,9230632300
60,152,openmp sorting network,5609000
60,152,sequential sorting network,5642400
60,152,std::sort,2250800
70,152,own sorting network,12333710300
70,152,openmp sorting network,7516500
70,152,sequential sorting network,7543200
70,152,std::sort,2981400
80,152,own sorting network,16509729000
80,152,openmp sorting network,9705100
80,152,sequential sorting network,9740800
80,152,std::sort,3892900
90,152,own sorting network,21169839700
90,152,openmp sorting network,12096500
90,152,sequential sorting network,12118500
90,152,std::sort,4845400
100,152,own sorting network,26306994300
100,152,openmp sorting network,14986200
100,152,sequential sorting network,14933400
100,152,std::sort,5951000
10,160,own sorting network,562087000
10,160,openmp sorting network,280100
10,160,sequential sorting network,276300
10,160,std::sort,120300
20,160,own sorting network,1655651900
20,160,openmp sorting network,849700
20,160,sequential sorting network,831500
20,160,std::sort,354400
30,160,own sorting network,3287461900
30,160,openmp sorting network,1705400
30,160,sequential sorting network,1692400
30,160,std::sort,695700
40,160,own sorting network,5460619200
40,160,openmp sorting network,2862300
40,160,sequential sorting network,2839600
40,160,std::sort,1159900
50,160,own sorting network,8150808600
50,160,openmp sorting network,4304600
50,160,sequential sorting network,4282900
50,160,std::sort,1739700
60,160,own sorting network,11377478600
60,160,openmp sorting network,6017800
60,160,sequential sorting network,5996100
60,160,std::sort,2425200
70,160,own sorting network,15080596900
70,160,openmp sorting network,8016800
70,160,sequential sorting network,8001500
70,160,std::sort,3231400
80,160,own sorting network,19455844600
80,160,openmp sorting network,10302400
80,160,sequential sorting network,10282800
80,160,std::sort,4148000
90,160,own sorting network,24329423900
90,160,openmp sorting network,12870700
90,160,sequential sorting network,12847800
90,160,std::sort,5239400
100,160,own sorting network,29640659400
100,160,openmp sorting network,15710500
100,160,sequential sorting network,15775800
100,160,std::sort,6384400
10,168,own sorting network,538339900
10,168,openmp sorting network,307200
10,168,sequential sorting network,302200
10,168,std::sort,121400
20,168,own sorting network,1685243000
20,168,openmp sorting network,921000
20,168,sequential sorting network,910600
20,168,std::sort,373900
30,168,own sorting network,3312105300
30,168,openmp sorting network,1912000
30,168,sequential sorting network,1897100
30,168,std::sort,774900
40,168,own sorting network,5571057100
40,168,openmp sorting network,3123400
40,168,sequential sorting network,3127700
40,168,std::sort,1263600
50,168,own sorting network,8442458200
50,168,openmp sorting network,4636500
50,168,sequential sorting network,4585900
50,168,std::sort,1858900
60,168,own sorting network,11861122200
60,168,openmp sorting network,6452400
60,168,sequential sorting network,6435800
60,168,std::sort,2612300
70,168,own sorting network,15790380700
70,168,openmp sorting network,8565700
70,168,sequential sorting network,8537700
70,168,std::sort,3654200
80,168,own sorting network,20340158700
80,168,openmp sorting network,11221300
80,168,sequential sorting network,11080900
80,168,std::sort,4628000
90,168,own sorting network,25406429000
90,168,openmp sorting network,14025300
90,168,sequential sorting network,13814300
90,168,std::sort,5718500
100,168,own sorting network,30994753500
100,168,openmp sorting network,16987600
100,168,sequential sorting network,16836800
100,168,std::sort,6898700
10,176,own sorting network,603450400
10,176,openmp sorting network,316200
10,176,sequential sorting network,312000
10,176,std::sort,126100
20,176,own sorting network,1820767700
20,176,openmp sorting network,935100
20,176,sequential sorting network,935500
20,176,std::sort,375200
30,176,own sorting network,3540250100
30,176,openmp sorting network,1905000
30,176,sequential sorting network,1914600
30,176,std::sort,765000
40,176,own sorting network,5817071800
40,176,openmp sorting network,3171700
40,176,sequential sorting network,3212300
40,176,std::sort,1272700
50,176,own sorting network,8755950000
50,176,openmp sorting network,4748400
50,176,sequential sorting network,4801600
50,176,std::sort,1915400
60,176,own sorting network,12212847700
60,176,openmp sorting network,6606600
60,176,sequential sorting network,6661800
60,176,std::sort,2656000
70,176,own sorting network,16142345000
70,176,openmp sorting network,8817900
70,176,sequential sorting network,8827500
70,176,std::sort,3521500
80,176,own sorting network,20146034200
80,176,openmp sorting network,11300900
80,176,sequential sorting network,11326500
80,176,std::sort,4567000
90,176,own sorting network,24996226000
90,176,openmp sorting network,14090600
90,176,sequential sorting network,14104200
90,176,std::sort,5724200
100,176,own sorting network,30878550800
100,176,openmp sorting network,17186200
100,176,sequential sorting network,17265900
100,176,std::sort,6972000
10,184,own sorting network,607682800
10,184,openmp sorting network,341500
10,184,sequential sorting network,349100
10,184,std::sort,133300
20,184,own sorting network,1712646400
20,184,openmp sorting network,1064600
20,184,sequential sorting network,1046900
20,184,std::sort,441300
30,184,own sorting network,3527387400
30,184,openmp sorting network,2070100
30,184,sequential sorting network,2087500
30,184,std::sort,842700
40,184,own sorting network,6003307000
40,184,openmp sorting network,3372700
40,184,sequential sorting network,3386400
40,184,std::sort,1365700
50,184,own sorting network,9037810800
50,184,openmp sorting network,5065800
50,184,sequential sorting network,5015500
50,184,std::sort,2024900
60,184,own sorting network,12171581400
60,184,openmp sorting network,7025000
60,184,sequential sorting network,7047900
60,184,std::sort,2817700
70,184,own sorting network,15845221000
70,184,openmp sorting network,9407700
70,184,sequential sorting network,9431400
70,184,std::sort,3788300
80,184,own sorting network,20592592700
80,184,openmp sorting network,12072000
80,184,sequential sorting network,12087500
80,184,std::sort,4886600
90,184,own sorting network,26096790800
90,184,openmp sorting network,15084200
90,184,sequential sorting network,15083000
90,184,std::sort,6067300
100,184,own sorting network,31753869400
100,184,openmp sorting network,18433000
100,184,sequential sorting network,18455500
100,184,std::sort,7411500
10,192,own sorting network,549909200
10,192,openmp sorting network,351600
10,192,sequential sorting network,357200
10,192,std::sort,142600
20,192,own sorting network,1657487700
20,192,openmp sorting network,1065800
20,192,sequential sorting network,1060800
20,192,std::sort,427700
30,192,own sorting network,3243027800
30,192,openmp sorting network,2109200
30,192,sequential sorting network,2101400
30,192,std::sort,856800
40,192,own sorting network,5412434500
40,192,openmp sorting network,3533800
40,192,sequential sorting network,3503600
40,192,std::sort,1435500
50,192,own sorting network,8014983600
50,192,openmp sorting network,5306800
50,192,sequential sorting network,5250100
50,192,std::sort,2163800
60,192,own sorting network,11189332400
60,192,openmp sorting network,7412600
60,192,sequential sorting network,7334600
60,192,std::sort,3048100
70,192,own sorting network,14947055300
70,192,openmp sorting network,9823400
70,192,sequential sorting network,9710000
70,192,std::sort,4020000
80,192,own sorting network,19120276500
80,192,openmp sorting network,12534900
80,192,sequential sorting network,12425300
80,192,std::sort,5122600
90,192,own sorting network,24386563400
90,192,openmp sorting network,15578300
90,192,sequential sorting network,15499400
90,192,std::sort,6379900
100,192,own sorting network,30761723700
100,192,openmp sorting network,19041800
100,192,sequential sorting network,18923400
100,192,std::sort,7755900
10,200,own sorting network,680046700
10,200,openmp sorting network,383100
10,200,sequential sorting network,368600
10,200,std::sort,146700
20,200,own sorting network,2001842000
20,200,openmp sorting network,1122500
20,200,sequential sorting network,1084300
20,200,std::sort,436300
30,200,own sorting network,4012100200
30,200,openmp sorting network,2224400
30,200,sequential sorting network,2200200
30,200,std::sort,865600
40,200,own sorting network,6675740500
40,200,openmp sorting network,3680600
40,200,sequential sorting network,3646600
40,200,std::sort,1449500
50,200,own sorting network,9958647600
50,200,openmp sorting network,5487100
50,200,sequential sorting network,5457500
50,200,std::sort,2185600
60,200,own sorting network,13596652900
60,200,openmp sorting network,7695400
60,200,sequential sorting network,7727800
60,200,std::sort,3082100
70,200,own sorting network,17419343900
70,200,openmp sorting network,10240700
70,200,sequential sorting network,10279600
70,200,std::sort,4094400
80,200,own sorting network,21998931600
80,200,openmp sorting network,13203300
80,200,sequential sorting network,13269000
80,200,std::sort,5277200
90,200,own sorting network,27827062500
90,200,openmp sorting network,16554000
90,200,sequential sorting network,16623400
90,200,std::sort,6606500
100,200,own sorting network,34172541600
100,200,openmp sorting network,20251200
100,200,sequential sorting network,20298200
100,200,std::sort,8106900
10,208,own sorting network,671107500
10,208,openmp sorting network,383800
10,208,sequential sorting network,383000
10,208,std::sort,156000
20,208,own sorting network,1931188900
