Array count,Array size,Sorter,Time
80,64,std::sort,1400000
90,64,own sorting network,6455120900
90,64,openmp sorting network,3506000
90,64,sequential sorting network,3556800
90,64,std::sort,1745900
100,64,own sorting network,7886115000
100,64,openmp sorting network,4251700
100,64,sequential sorting network,4298000
100,64,std::sort,2130400
10,72,own sorting network,205239100
10,72,openmp sorting network,106900
10,72,sequential sorting network,105000
10,72,std::sort,46700
20,72,own sorting network,644914100
20,72,openmp sorting network,319300
20,72,sequential sorting network,316300
20,72,std::sort,149300
30,72,own sorting network,1297710600
30,72,openmp sorting network,620700
30,72,sequential sorting network,615900
30,72,std::sort,288900
40,72,own sorting network,2191891200
40,72,openmp sorting network,1040300
40,72,sequential sorting network,1042900
40,72,std::sort,469900
50,72,own sorting network,3280376200
50,72,openmp sorting network,1555400
50,72,sequential sorting network,1549400
50,72,std::sort,703000
60,72,own sorting network,4635062700
60,72,openmp sorting network,2235100
60,72,sequential sorting network,2185900
60,72,std::sort,977000
70,72,own sorting network,6253013400
70,72,openmp sorting network,2980100
70,72,sequential sorting network,2985600
70,72,std::sort,1287400
80,72,own sorting network,8000130600
80,72,openmp sorting network,3784300
80,72,sequential sorting network,3793100
80,72,std::sort,1659800
90,72,own sorting network,9959576600
90,72,openmp sorting network,4700200
90,72,sequential sorting network,4707000
90,72,std::sort,2062900
100,72,own sorting network,12155311000
100,72,openmp sorting network,5762700
100,72,sequential sorting network,5732400
100,72,std::sort,2505300
10,80,own sorting network,237265700
10,80,openmp sorting network,121300
10,80,sequential sorting network,119400
10,80,std::sort,53200
20,80,own sorting network,727619100
20,80,openmp sorting network,450700
20,80,sequential sorting network,360100
20,80,std::sort,156800
30,80,own sorting network,1460714200
30,80,openmp sorting network,814500
30,80,sequential sorting network,714500
30,80,std::sort,312700
40,80,own sorting network,2436465000
40,80,openmp sorting network,1267900
40,80,sequential sorting network,1175600
40,80,std::sort,515500
50,80,own sorting network,3647089100
50,80,openmp sorting network,1845100
50,80,sequential sorting network,1762300
50,80,std::sort,770700
60,80,own sorting network,5079494300
60,80,openmp sorting network,2535600
60,80,sequential sorting network,2452400
60,80,std::sort,1086900
70,80,own sorting network,6735898300
70,80,openmp sorting network,3339800
70,80,sequential sorting network,3254900
70,80,std::sort,1440100
80,80,own sorting network,8644646200
80,80,openmp sorting network,4252900
80,80,sequential sorting network,4169600
80,80,std::sort,1842100
90,80,own sorting network,10786925500
90,80,openmp sorting network,5302300
90,80,sequential sorting network,5247500
90,80,std::sort,2295300
100,80,own sorting network,13191517800
100,80,openmp sorting network,6488300
100,80,sequential sorting network,6441700
100,80,std::sort,2820500
10,88,own sorting network,259781600
10,88,openmp sorting network,133000
10,88,sequential sorting network,130700
10,88,std::sort,58200
20,88,own sorting network,783468700
20,88,openmp sorting network,393800
20,88,sequential sorting network,397800
20,88,std::sort,172700
30,88,own sorting network,1564997500
30,88,openmp sorting network,796200
30,88,sequential sorting network,777700
30,88,std::sort,353000
40,88,own sorting network,2616593100
40,88,openmp sorting network,1313100
40,88,sequential sorting network,1282500
40,88,std::sort,584400
50,88,own sorting network,3924009700
50,88,openmp sorting network,1944500
50,88,sequential sorting network,1911600
50,88,std::sort,875700
60,88,own sorting network,5514480300
60,88,openmp sorting network,2714600
60,88,sequential sorting network,2676300
60,88,std::sort,1217400
70,88,own sorting network,7350777300
70,88,openmp sorting network,3614800
70,88,sequential sorting network,3573000
70,88,std::sort,1612100
80,88,own sorting network,9436503200
80,88,openmp sorting network,4657000
80,88,sequential sorting network,4609900
80,88,std::sort,2061400
90,88,own sorting network,11825255900
90,88,openmp sorting network,5808100
90,88,sequential sorting network,5748100
90,88,std::sort,2566600
100,88,own sorting network,14462546100
100,88,openmp sorting network,7093100
100,88,sequential sorting network,7016600
100,88,std::sort,3157400
10,96,own sorting network,275856800
10,96,openmp sorting network,186400
10,96,sequential sorting network,142400
10,96,std::sort,64100
20,96,own sorting network,846113900
20,96,openmp sorting network,471100
20,96,sequential sorting network,423300
20,96,std::sort,191800
30,96,own sorting network,1699943700
30,96,openmp sorting network,907200
30,96,sequential sorting network,862600
30,96,std::sort,379900
40,96,own sorting network,2839831800
40,96,openmp sorting network,1614100
40,96,sequential sorting network,1422600
40,96,std::sort,641200
50,96,own sorting network,4247134700
50,96,openmp sorting network,2314500
50,96,sequential sorting network,2172900
50,96,std::sort,954400
60,96,own sorting network,5941284900
60,96,openmp sorting network,3160800
60,96,sequential sorting network,3019200
60,96,std::sort,1328800
70,96,own sorting network,7921983000
70,96,openmp sorting network,4145000
70,96,sequential sorting network,3998300
70,96,std::sort,1800000
80,96,own sorting network,10179991000
80,96,openmp sorting network,5259700
80,96,sequential sorting network,5134500
80,96,std::sort,2305200
90,96,own sorting network,12724953000
90,96,openmp sorting network,6523100
90,96,sequential sorting network,6400700
90,96,std::sort,2871600
100,96,own sorting network,15537364000
100,96,openmp sorting network,7953400
100,96,sequential sorting network,7796000
100,96,std::sort,3491700
10,104,own sorting network,302612800
10,104,openmp sorting network,163600
10,104,sequential sorting network,151700
10,104,std::sort,68100
20,104,own sorting network,912731800
20,104,openmp sorting network,475800
20,104,sequential sorting network,453800
20,104,std::sort,202200
30,104,own sorting network,1831314600
30,104,openmp sorting network,939900
30,104,sequential sorting network,928700
30,104,std::sort,409100
40,104,own sorting network,3063951200
40,104,openmp sorting network,1551800
40,104,sequential sorting network,1544900
40,104,std::sort,692900
50,104,own sorting network,4591951800
50,104,openmp sorting network,2329700
50,104,sequential sorting network,2299800
50,104,std::sort,1028100
60,104,own sorting network,6444954000
60,104,openmp sorting network,3259600
60,104,sequential sorting network,3226400
60,104,std::sort,1448900
70,104,own sorting network,8597864600
70,104,openmp sorting network,4307600
70,104,sequential sorting network,4274300
70,104,std::sort,1915100
80,104,own sorting network,11070352900
80,104,openmp sorting network,5535100
80,104,sequential sorting network,5504900
80,104,std::sort,2494800
90,104,own sorting network,13859809100
90,104,openmp sorting network,6899800
90,104,sequential sorting network,6857700
90,104,std::sort,3104700
100,104,own sorting network,16932096200
100,104,openmp sorting network,8474900
100,104,sequential sorting network,8424900
100,104,std::sort,3835300
10,112,own sorting network,330985700
10,112,openmp sorting network,173500
10,112,sequential sorting network,178400
10,112,std::sort,76500
20,112,own sorting network,1006568900
20,112,openmp sorting network,511100
20,112,sequential sorting network,514200
20,112,std::sort,228500
30,112,own sorting network,2017725100
30,112,openmp sorting network,1024100
30,112,sequential sorting network,1013100
30,112,std::sort,454100
40,112,own sorting network,3369762000
40,112,openmp sorting network,1746100
40,112,sequential sorting network,1688800
40,112,std::sort,755500
50,112,own sorting network,5023089500
50,112,openmp sorting network,2604500
50,112,sequential sorting network,2527000
50,112,std::sort,1129100
60,112,own sorting network,7018728900
60,112,openmp sorting network,3622000
60,112,sequential sorting network,3551800
60,112,std::sort,1588100
70,112,own sorting network,9357867200
70,112,openmp sorting network,4790300
70,112,sequential sorting network,4722200
70,112,std::sort,2123200
80,112,own sorting network,12019262000
80,112,openmp sorting network,6111400
80,112,sequential sorting network,6047700
80,112,std::sort,2707400
90,112,own sorting network,15040700400
90,112,openmp sorting network,7576100
90,112,sequential sorting network,7521300
90,112,std::sort,3393100
100,112,own sorting network,18370471200
100,112,openmp sorting network,9264300
100,112,sequential sorting network,9344600
100,112,std::sort,4147100
10,120,own sorting network,358963300
10,120,openmp sorting network,185800
10,120,sequential sorting network,205300
10,120,std::sort,84900
20,120,own sorting network,1075933300
20,120,openmp sorting network,551800
20,120,sequential sorting network,576100
20,120,std::sort,250200
30,120,own sorting network,2198407200
30,120,openmp sorting network,1099200
30,120,sequential sorting network,1129300
30,120,std::sort,495000
40,120,own sorting network,3681009400
40,120,openmp sorting network,1846100
40,120,sequential sorting network,1919500
40,120,std::sort,837500
50,120,own sorting network,5523710700
50,120,openmp sorting network,2738400
50,120,sequential sorting network,2794400
50,120,std::sort,1234200
60,120,own sorting network,7748554100
60,120,openmp sorting network,3839200
60,120,sequential sorting network,3855700
60,120,std::sort,1711800
70,120,own sorting network,10308507400
70,120,openmp sorting network,5116000
70,120,sequential sorting network,5140300
70,120,std::sort,2288300
80,120,own sorting network,13178128400
80,120,openmp sorting network,6571800
80,120,sequential sorting network,6596200
80,120,std::sort,2950200
90,120,own sorting network,16411483500
90,120,openmp sorting network,8159400
90,120,sequential sorting network,8199200
90,120,std::sort,3672900
100,120,own sorting network,20001825300
100,120,openmp sorting network,9997700
100,120,sequential sorting network,10010500
100,120,std::sort,4494300
10,128,own sorting network,380445900
10,128,openmp sorting network,223900
10,128,sequential sorting network,199300
10,128,std::sort,89900
20,128,own sorting network,1147362900
20,128,openmp sorting network,619600
20,128,sequential sorting network,592100
20,128,std::sort,268400
30,128,own sorting network,2298608800
30,128,openmp sorting network,1226600
30,128,sequential sorting network,1191600
30,128,std::sort,532200
40,128,own sorting network,3842559000
40,128,openmp sorting network,2026800
40,128,sequential sorting network,1969700
40,128,std::sort,884400
50,128,own sorting network,5773856100
50,128,openmp sorting network,3032800
50,128,sequential sorting network,2970200
50,128,std::sort,1333700
60,128,own sorting network,8090890400
60,128,openmp sorting network,4246800
60,128,sequential sorting network,4173900
60,128,std::sort,1882400
70,128,own sorting network,10814543400
70,128,openmp sorting network,5652800
70,128,sequential sorting network,5617000
70,128,std::sort,2522200
80,128,own sorting network,13911576600
80,128,openmp sorting network,7253400
80,128,sequential sorting network,7225400
80,128,std::sort,3221400
90,128,own sorting network,17415022800
90,128,openmp sorting network,9029600
90,128,sequential sorting network,9017000
